Term,fdr,es,nes,pval,lead_genes
Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039),0.005904951150852791,-0.4711161471454969,-1.918647923909425,0.0,NGF;NYAP2;BDNF;MICOS10-NBL1;GPM6A;TRIO;SHTN1;NLGN1;PLXNB1;NRXN1;SLC9A7;TNIK;SRGAP2;CNTNAP1;SNX2;NTF4;PPP1R12A;DICER1;CTTN;KIF20B;CNTNAP2
Regulation of Protein Localization to Nucleus (GO:1900180),0.005883556400306222,-0.46471598459716995,-1.9184085336943535,0.0,BMP4;CARD10;PLK1;NGFR;CDK1;WWTR1;CDKN2A;TGFB1;GSK3B;LATS2;EDN1;DTX3L;FERMT2;LIMK2;PARP9;CTNNA1;TTF2;CLDN18;LATS1;TFRC;ATP13A2;YAP1;JAK1;TPR;APP;PDZD2
Positive Regulation of Muscle Hypertrophy (GO:0014742),0.005862316124492842,-0.6006535311413047,-1.918019043346158,0.0,IGF1;ARRB2;PDE9A;EDN1;MYMK;ROCK2;CAMK2D;IL6ST;MEF2A;HAND2;PRKCA
Actin Filament Bundle Assembly (GO:0051017),0.005968211888080412,-0.5204846434559737,-1.9176970074542996,0.0,FAM107A;LIMD2;EPS8;LIMA1;NEDD9;CORO1B;CALD1;FSCN1;ESPN;PLS3;PAWR;MYO1B;MICAL1;RHOD
Negative Regulation of Cell Differentiation (GO:0045596),0.005946820447621343,-0.3531144740081556,-1.9173346296930343,0.0,EGFR;EFEMP1;CRIM1;SOSTDC1;SMAD3;SNAI2;BMP4;TSKU;SIX3;GREM1;IL17RD;GDF5;SMAD6;TWIST1;RORB;CDK6;CAV1;IL6;SFRP1;SFRP2;BMP2;ADAMTS7;TGFBR1;MEIS1;TNFAIP6;PTBP1;SPRED1;COL5A1;ADAMTS12;SPRY1;SOX8;TWIST2;TRIO;WWTR1;SPRED2;NFKBIA;OSR1;TGFB1;GSK3B;LDLRAD4;SMAD7;TBX3;DSG2;MEIS2;ABCG1;VASN;SMARCD1;FERMT2;SIRT2;SS18;RB1;PTK2B;SINHCAF;FOXA1;TRIB3;PPARG;POTEF;JAG1;MSTN;ZFP36L2;ITGAV;HDAC7
Regulation of Rho Protein Signal Transduction (GO:0035023),0.006051658011743543,-0.4257870980179901,-1.916175881332197,0.0,ADGRG1;F2RL1;F2R;COL3A1;NRP1;ARHGDIB;EPS8;RNASE1;ABL2;PLXNB1;ITGA3;DOCK6;PRAG1;DLC1;DOCK11;FERMT2;ARHGEF3;ARHGEF28;BCR;APOE;ARHGEF18;ROBO1;EPS8L2;STARD8;LPAR1;MYOC;ABL1;ARHGDIA;TNFAIP1;DOCK7;HEG1
Aortic Valve Development (GO:0003176),0.006155749401032132,-0.5490952201628284,-1.9148765642071348,0.0,EMILIN1;SNAI2;BMP4;SMAD6;TWIST1;BMP2;TGFBR2;TNFRSF1B;SLIT2;ADAMTS5;TGFB1;HEYL;SLIT3;NFATC1;NANOS3;RB1;ROBO1;TNFRSF1A;JAG1;RBPJ;ROCK2;BMPR2
Epithelial to Mesenchymal Transition (GO:0001837),0.0061339205024469115,-0.5079460987679276,-1.9136958741100207,0.0,SNAI2;TGFB2;LOXL3;FGFR1;BMP2;IGF1;TGFBR2;TGFBR1;HIF1A;SLC39A10;TGFB1;HEYL;GSK3B;HMGA2;TBX3;SMAD4;DDX5;DDX17;RBPJ;ROCK2;LIMS1;WNT4;AMELX;NOG
Vasculature Development (GO:0001944),0.006112245871696217,-0.6246349648199554,-1.9122434448160717,0.0,PDGFRB;PDGFRA;BMP4;APLNR;BMP2;ACVRL1;QKI;ERRFI1;TCF21
Positive Regulation of Receptor-Mediated Endocytosis (GO:0048260),0.006090723879190244,-0.49089127982798475,-1.908919651784929,0.0,SFRP4;HAMP;PCSK9;ANXA2;GREM1;ARRB2;ANGPT1;TBC1D5;LDLRAP1;CCL21;SERPINE1;DAB2;PPT1;BICD1
Membrane Protein Ectodomain Proteolysis (GO:0006509),0.006193217263480234,-0.6335722134074369,-1.9076444475403351,0.0,MYH9;APH1A;BACE2;NCSTN;BACE1;HM13;ADAM9;PSEN1;SPPL3;ERAP1;MMP7;ADAM19;PRKCQ;SPPL2B;ADAM17
"Regulation of DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0043516)",0.006541856417123702,-0.5587121276348552,-1.90534653522345,0.0,CD44;SNAI2;PLA2R1;TWIST1;HIC1;SPRED1;CDKN2A;SPRED2;S100A9;DYRK1A;DDX5;EEF1E1
Positive Regulation of Reactive Oxygen Species Metabolic Process (GO:2000379),0.0066420636714258395,-0.4996139984866568,-1.9030537438782709,0.0,PDGFRB;F2RL1;TLR4;CBR1;PID1;TYROBP;ITGB2;TGFBR2;MAPK14;TGFB1;GSTP1;TP53;RIPK1;PDGFB;SLC5A3;RAB27A;PRKCD;SYK;TTF2;THBS1;ADGRB1
Regulation of Small GTPase Mediated Signal Transduction (GO:0051056),0.0066190009503445,-0.45782133344161546,-1.902993759837489,0.0,ARHGDIB;ARHGAP18;EPS8;RASGRF1;OGT;ARHGEF1;RHOU;RELN;RASGRF2;TRIO;SLIT2;KALRN;DEF6;ARHGAP22;PLEKHG4;TIAM1;DOCK6;SRC;FOXM1;DENND3;WNK1;CYRIB;ECT2;ARHGEF12;ARHGEF10;ARHGEF40;ARF6;ARHGEF5;DLC1;ARHGAP11A;ARAP1;DOCK11;ARHGAP11B;RACGAP1;PLEKHG5;ARHGAP6;ARHGEF3;ARHGEF28;BCR;FGD4;ARHGEF18;SRGAP2;ARHGAP29;DENND1A;SH3BP1;DNMBP;DOCK3;EPS8L2;ITGAV;STARD8;SWAP70;SYDE1;ARHGAP23;ARHGAP17;ARFGAP1;CD2AP;ARHGEF19;KIF14;ARHGDIA;DOCK2;RHOD;PREX1;NGEF;DOCK7;GIT2;TGM2;ARHGEF17;FGD5;GMIP;PLEKHG1;ARHGAP32;VAV3;MYO9B;FAM13A;ARHGEF25;KANK1;STARD13;ARHGAP8;ARHGAP25
Positive Regulation of GTPase Activity (GO:0043547),0.00659609783286926,-0.40652315007196876,-1.902820513956685,0.0,F2RL1;CORO1C;F2R;BCAR3;RAPGEF3;RASGRF1;THY1;PKP4;PLXNB1;TIAM1;SNX9;ECT2;ADCYAP1;SNX18;RIC1;ARHGEF10;SNX13;ARHGAP11A;ARAP1;DOCK11;RGS1;ARHGAP11B;ASAP3;EVI5;RAPGEF2;BCR;SRGAP2;RALGAPA2;SH3BP1;RAPGEF6;SIPA1L1;TBC1D2;AGRN;SYDE1;RAP1A;PIP5K1A;TBC1D30;S100A10;RANGAP1;CXCL13;LIMS1;ALS2;CCL11;NF1;TGM2;PDZD2;MAP4K4;TBC1D20;ARHGEF7;RHOG;ODAM
Positive Regulation of Ossification (GO:0045778),0.006695081421038115,-0.48239075766774997,-1.9016878560216786,0.0,BMP4;FBN2;BMP6;PPP3CA;BMP2;TMEM119;OSR1;ALOX5;SLC8A1;ANO6;ATP2B1;OSR2;BMPR2;ZBTB16;TENT5A;WNT4;CCN3;BMPR1B;TFAP2A;BMPR1A;MEF2C;ADGRV1
Regulation of Lamellipodium Assembly (GO:0010591),0.0066720742683885,-0.5242251034007613,-1.9014761065206964,0.0,WASF2;PLCE1;RAC2;CYFIP1;RNASE1;SLIT2;CLRN1;SLC48A1;FSCN1;TWF1;TWF2;ABI3;FER;MSTN
Cellular Response to Interleukin-6 (GO:0071354),0.006770119693503049,-0.5777978371962591,-1.9007130680395365,0.0,PTGIS;PTPRT;PID1;IL6;NFKB1;SRC;SBNO2;SMAD4;FER;IL6ST;JAK1;SELPLG
Interferon-Mediated Signaling Pathway (GO:0140888),0.006747013482945019,-0.4669435909592339,-1.9006286055647625,0.0,SP100;IFNGR1;MYD88;STAT2;OAS3;IFNAR2;IFI27;IFITM1;IFNGR2;HDAC4;IRF1;IFNAR1;IKBKE;OAS1;IL10RB
DNA Synthesis Involved in DNA Repair (GO:0000731),0.006724064457492825,-0.5710520008664939,-1.8999820722052165,0.0,POLE;POLA1;RFC3;DTL;PCLAF;PARP10;USP43;PRIMPOL;POLD4;WRN;RRM1;POLI;POLD3
Phagosome Maturation (GO:0090382),0.006701271018653867,-0.5950549979040218,-1.8996115953245503,0.0,SLC4A7;RAB7A;RAB34;RAB32;SRPX;RAB38;RAB43;SLAMF8;RAB20;RAB31;PIKFYVE;MTMR4;RAB14;MREG
Positive Regulation of G2/M Transition of Mitotic Cell Cycle (GO:0010971),0.006678631589536793,-0.6025134766499286,-1.8991302616677275,0.038461538461538464,CCND1;CDK4;CDK1;DTL;CDC7;DBF4B;VPS4B;CCNB1;CDC25C;RCC2;RRM1;CDC25B
Peptide Catabolic Process (GO:0043171),0.006775004339746558,-0.6741289393303169,-1.8968149548952817,0.0,CPA4;CPQ;ANPEP;TRHDE;ENPEP;CTSH;ERAP1
Positive Regulation of DNA Binding (GO:0043388),0.006989191160095311,-0.5369906106468137,-1.8946518076235928,0.0,NGF;TWIST1;IGF1;TRIM6-TRIM34;NIBAN2;MMP9;POU4F1;PLAUR;SIRT2;RB1;NME1
Regulation of Filopodium Assembly (GO:0051489),0.006965815938824089,-0.5156082952184852,-1.8940772411772833,0.0,GAP43;DAAM2;TENM1;FNBP1L;NRP1;GPM6A;NLGN1;FSCN1;NRXN1;CCL21;TGFB3;ARF6;ARAP1;DOCK11;RAB17;MYO3A;MYO10;PRKCD
Lamellipodium Assembly (GO:0030032),0.006942596552361342,-0.5574426987849722,-1.8940267006106275,0.0,CDH13;ARHGEF6;CYFIP1;PTPRU;RNASE1;VCL;ARFIP2;SRGAP2;RHOD;KIT;ARHGEF7;GOLPH3
Cellular Response to Growth Factor Stimulus (GO:0071363),0.006919531447536222,-0.44153537631063083,-1.893981905656653,0.0,CD44;EGFR;CCL2;SMAD3;SNAI2;BMP4;NTRK3;PDE3A;IQGAP1;SHC1;NRP1;ACVR1;BMP6;SFRP1;FGFR1;HAS2;BMP2;TGFBR2;SLC4A7;ACVRL1;ADAMTS7;TGFBR1;HTRA2;CORO1B;APPL2;ADAMTS12;SMAD9;MAPK14;PRKD2;TGFB1;FLT1;WNT2;STMN2;SMAD4;PDGFB;TWF2;RAPGEF2;ANXA1;WNT10A;NR3C1;PRKD1;LRP2;ZFP36L2;PDE8A;RPS6KB1;PLCG1;RAP1A;BMPR2
Secretory Granule Organization (GO:0033363),0.007013510940762384,-0.5473537051090391,-1.892840961799656,0.0,F2R;SRGN;AP1S3;HPS3;AP1S1;AP1G1;AP3B1;AP3S1;BLOC1S3
Substrate Adhesion-Dependent Cell Spreading (GO:0034446),0.006990364039967788,-0.5297287714965302,-1.8921705106613476,0.0,ITGA8;FN1;PXDN;PEAK1;NTN4;RNASE1;SRCIN1;PARVA;FERMT2;MICALL2;SRGAP2;LAMB1;FERMT3;FER;ITGAV;KIF14
Membrane Lipid Catabolic Process (GO:0046466),0.006967369421415263,-0.640583330207136,-1.8913631224846534,0.0,ENPP2;PLPP2;CYP1B1;ALDH3B1;PLPP3;NAGA;SGPP1;PLPP1;PPT1;FUCA1
Regulation of Intracellular Protein Transport (GO:0033157),0.006944525587246688,-0.5182003484696657,-1.8910620597853185,0.0,TENM1;BMP4;PRR5L;IFI27;CDKN2A;TGFB1;PTPN14;GSK3B;B3GAT3;PTPN1;RAB29;SEPTIN8;UHMK1;ATP13A2;KIF20B;TPR
Positive Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),0.007152558761156583,-0.44320605314094247,-1.8894558082073825,0.0,F2RL1;TENM1;FNBP1L;NRP1;WASF2;CDC42EP1;EPS8;ASAP1;PLCE1;RAC2;GPM6A;CYFIP1;CDC42EP3;RNASE1;CDC42EP5;CLRN1;NLGN1;FSCN1;GSK3B;IFT20;CCL21;CROCC;TGFB3;ARAP1;DOCK11;MYO3A;TWF2;CDC42EP4;MSTN;EPS8L2;CDC42EP2;AGRN;RAB11FIP3
Regulation of Peptidase Activity (GO:0052547),0.007244248597119714,-0.6149144627244787,-1.8887851742350084,0.03571428571428571,ECM1;RCN3;FURIN;CSTB;CST3;CTSH;CSTA;MAPK12;ATP13A2
Regulation of Endothelial Cell Chemotaxis (GO:2001026),0.007220728309466728,-0.5699764226196203,-1.8881248045533066,0.0,FGFR1;SMOC2;SLC48A1;SEMA5A;PRKD2;TMSB4X;P2RX4;PRKD1;THBS1
Regulation of Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:1902041),0.007197360256685281,-0.5315757199351561,-1.8880590088017908,0.0,SP100;SFRP1;ICAM1;BRCA1;GSK3B;SERPINE1;FAIM2;DDX3X;TMBIM1;NANOS3;BCL2L1;TNFAIP3;THBS1
Cellular Response to Amyloid-Beta (GO:1904646),0.0072880182507019005,-0.5398556597140427,-1.8844193264193687,0.0,TLR4;GJA1;CASP4;TYROBP;IGF1;IGF1R;ICAM1;ATP1A3;NGFR;TREM2;FYN;GSK3B;PSEN1
Regulation of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947),0.007264584108416686,-0.5535265288998288,-1.8841063980158725,0.0,EMILIN1;NRP1;HIF1A;PRKD2;PDCD6;PTPN1;NEDD4;ROBO1;IL1B;HHEX;VTN;TMEM204;HGS;MIA3;MMRN1
Neural Crest Cell Development (GO:0014032),0.007241300184992274,-0.47000665118724994,-1.8834662514003668,0.0,SEMA3F;CORO1C;SNAI2;NRP1;SEMA3C;CDH2;SOX8;SEMA3A;SEMA5B;PEF1;SEMA5A;NRG1;PDCD6;HTR2B;SEMA6C;SEMA3B
SMAD Protein Signal Transduction (GO:0060395),0.0072181650406312765,-0.6322638597254008,-1.8832440195055251,0.0,SMAD3;SMAD6;WWTR1;SMAD9;SMAD7;SMAD5;SMAD4;SMAD1;ZMIZ1;RBPMS
Regulation of Calcium Ion Import (GO:0090279),0.007307601898469511,-0.6535211952628197,-1.8805162133287971,0.0,PDGFRB;CCL2;PLPP4;FYN;PRKD2;SLN;PDGFB;CXCL12;KCNN4
Regulation of Cell Junction Assembly (GO:1901888),0.0076206063851585355,-0.5536125440340944,-1.8789359478190581,0.0,SNAI2;CLSTN3;RAP1B;NLGN4X;CHRNB2;RAB17;PDLIM5;RAPGEF2;PRKCH;MYO1E;ROCK2;RAP1A;TJP1;PRKCA;SRGAP2C
Regulation of Organelle Assembly (GO:1902115),0.007596490542167528,-0.41969711217683675,-1.8787523600068001,0.0,EPHB2;TBC1D15;TBC1D2B;MSN;TBC1D5;EFNB1;STIL;IFT20;PLK2;CPAP;MAPK15;ARF4;TBC1D12;SDCCAG8;EVI5;SPICE1;ODAD3;STAM;TBC1D19;MTMR3;TBC1D2;ATG5;RAB11FIP3;TBC1D13;ODF2;TBC1D16;VPS11;SENP6;TBC1D20;FUZ;RAB5A;TBC1D9B
Regulation of Neuron Apoptotic Process (GO:0043523),0.007572526849605485,-0.42677557042107567,-1.878632119666834,0.0,CCL2;NGF;PCSK9;F2R;DKK1;NUPR1;NTRK2;TGFB2;CASP4;SIGMAR1;CRLF1;BDNF;CASP8;HTRA2;TREM2;UNC5B;CASP2;POU4F1;PTPRZ1;BACE1;GSK3B;NFATC4;GRID2;TGFB3;EGLN3;PLA2G3;AGAP2;NSMF;MCL1;FAIM2;MAG;GRN;PPT1;EGLN1;TMBIM1;FOXO3;PTK2B;SIX1;CLCF1;BCL2;TRIM2;NTF4;CLU;CASP10;KDM2B;IL6ST;CCL3;IL27RA;KIF14;CLN3;ATP13A2;CNTFR
Cellular Response to Cytokine Stimulus (GO:0071345),0.007548713872091003,-0.3691487190291656,-1.8786045370592297,0.0,PTGIS;CCL2;TLR4;GBP1;IFNGR1;OSMR;IL18;PTPRT;F3;PID1;IL6;SFRP1;AXL;CHI3L1;EDN2;HAS2;TSLP;IFNAR2;CRLF1;GBP2;ADAMTS7;IL13RA2;TRIM6-TRIM34;HTRA2;IL7R;IFNGR2;ADAMTS12;CD47;HYAL3;LGALS9;IFI16;IRAK4;POU4F1;STAT5A;HIF1A;LDLRAP1;JAK3;IRF1;BRCA1;GSK3B;NFKB1;IKBKB;CSF1R;GBA1;CCL21;PLP2;WNK1;RIPK1;DUOX2;SBNO2;EDA;SH2B3;TRADD;GBP4;TLR2;NR1D1;IFNAR1;NUMBL;IL7;IL1RAP;CXCL12;OAS1;IL10RB;SOCS4;IL4R;ERBIN;CCR1;CHUK;CASP1;TNFRSF1A;FER;SLC12A2;CLCF1;GSDME;ZFP36L2;IRAK3;LRCH1;CD4;SOCS5;NFAT5;IL1B;SYNCRIP;IL6ST;MAPK13;CCL3;IL13RA1;LILRA5;AQP4;IL16;IFITM2;PRLR;PRKCA;SMPD4;DUOX1;HNRNPU;JAK1;TPR;FOXC1;IL11RA
Positive Regulation of Cell-Matrix Adhesion (GO:0001954),0.007746375197895339,-0.4933245949987484,-1.8763257229209216,0.0,CDH13;NRP1;CDK6;PLPP3;SFRP1;THY1;RIN2;RNASE1;SLC48A1;PPM1F;GSK3B;CCL21;FERMT2;PTK2B;UTRN;CSF1;MYOC;CCL28;S100A10;LIMS1
Interstrand Cross-Link Repair (GO:0036297),0.007722167775401916,-0.5068995109405069,-1.8762401989073416,0.0,FANCG;RAD51AP1;RAD51;RFWD3;FANCD2;MCM8;FANCA;FIRRM;FANCI;NEIL3
Chondrocyte Differentiation (GO:0002062),0.007698111177970758,-0.487664681170929,-1.8759656723203888,0.0,SULF1;RUNX1;BMP4;WNT2B;BMP2;SULF2;NFIB;OSR1;TGFB1;SNX19;HMGA2
Synapse Organization (GO:0050808),0.0077838354861194115,-0.4123298250205989,-1.8757029558392686,0.0,CDH6;F2R;DKK1;C1QC;C1QB;APBB2;CBLN2;CBLN3;ELFN1;BDNF;PCDHB16;CDH2;PLXND1;SLITRK6;GPM6A;C1QA;PTK7;POU4F1;DNM3;NLGN1;L1CAM;CNTN6;NLGN2;PLXNB1;CDH10;NRXN1;PPFIA1;DNER;NLGN4X;SLITRK2;SLITRK5;GPHN;PSEN1;PTPRF;PCDHB5;VSIG10;RAB29;NEDD4;DOK7;SDK1;GPC4;SLITRK1;SPOCK2;PTPRS;NEDD4L;AGRN
Regulation of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036),0.007759736924242881,-0.5679173178579716,-1.8746543769294715,0.0,SULF1;OTX2;SMOC2;SULF2;SPRY1;PRKD2;NRXN1;CREB3L1
Regulation of Cell Cycle Phase Transition (GO:1901987),0.007844741867074964,-0.5064322765529654,-1.8733887555771949,0.0,SIX3;CDK14;PLK1;CDK18;UBD;MN1;TP53;TCIM;DBF4;DBF4B
Negative Regulation of Cilium Assembly (GO:1902018),0.007929223702566539,-0.6336790310396858,-1.8727362039613955,0.0,LIMA1;TCHP;LIMK2;GDI2;LPAR1;LUZP1;TBC1D30;YAP1;WDR44;MARCHF7;ODF2L;CCP110;KIF24;EVI5L
Positive Regulation of Nervous System Development (GO:0051962),0.007904900930472776,-0.49113349426626557,-1.8722893190052927,0.0,AMIGO2;SERPINF1;CLSTN3;EPHB2;CLSTN1;BDNF;SLITRK6;NLGN1;NLGN2;NRXN1;SRPX2;SLITRK2;SLITRK5;GRID2;NUMBL;IL1RAP;OPRM1;SLITRK1;LRP2
Negative Regulation of BMP Signaling Pathway (GO:0030514),0.008312547574744571,-0.5205330289919012,-1.8701314258872626,0.0,FBN1;CRIM1;SOSTDC1;GREM1;SMAD6;CAV1;CHRDL1;TNFAIP6;MICOS10-NBL1;SPART;SMAD7;SMURF2;DAND5;HTRA3;SORL1;PPARG;LRP2
Skeletal System Development (GO:0001501),0.00828720444189474,-0.4288034781674084,-1.8692701511983394,0.0,FBN1;CD44;SULF1;CDH11;COL9A2;OGN;MMP14;SH3PXD2B;ITGB8;COL1A2;GJA1;COL1A1;TGFB2;P3H1;DLX4;BMP6;TNFRSF11B;GDF10;FGFR1;MMP16;CHI3L1;VCAN;BMP2;IGF1;XYLT1;COL27A1;SHOX2;RPS6KA3;TGFBR1;SULF2;CMKLR1;HYAL3;VKORC1;OPTC;RFLNA;FGFR2;PPIB;PTGER4;TBX3;EN1;DYM;KIAA1217;BMP1;ADAMTS4;PLS3;PAPSS1
Aortic Valve Morphogenesis (GO:0003180),0.008262015370642781,-0.5262319233598474,-1.8689757010195955,0.0,CDH11;EMILIN1;SNAI2;BMP4;SMAD6;TWIST1;TGFBR2;SLIT2;ADAMTS5;TGFB1;HEYL;SLIT3;NFATC1;NANOS3;RB1;ROBO1;JAG1
Regulation of Epithelial Cell Proliferation (GO:0050678),0.008236978960428711,-0.4099646918312251,-1.8678519127278665,0.0,EGFR;BMP4;CDKN2B;NUPR1;TGFB2;GDF5;CDK6;BMP6;SFRP1;UHRF1;SFRP2;IGF1;EPGN;ANGPT1;OSR1;TGFB1;FGFR2;NR1D1;GRN;KRT4;NME1;LAMB1;RAB33B;PRKD1;OSR2;MYC;EPB41L4B;DUSP10;LIMS1;YAP1;MCC;PRKDC;CDC73;FGF7;TINF2;ERBB4;TBX1;EPPK1;FGF18;EREG;FGF16;MARVELD3;SCAND3
+ Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051897),0.008212093827617749,-0.44469061484334615,-1.867139986941125,0.0,PDGFRB;EGFR;F2RL1;IL1R1;FN1;PDGFC;PDGFRA;ENG;F2R;NTRK3;IL18;EFNA5;NTRK2;TGFB2;FGFR1;AXL;CHI3L1;IGF1;IGF1R;MST1R;ADTRP;DDR2;TGFBR1;MYDGF;TREM2;RELN;UNC5B;PTK2;ANGPT1;SEMA5A;PLXNB1;TGFB1;EXTL3;NRXN1;DCN;CSF1R;SRC;RASD2;CCL21;OSBPL8;FLT1;P2RX4;PDGFB;FERMT2;NEDD4;PTK2B;PRKD1;THBS1;CCM2;FGFR3;MYOC;SELENOP;MTDH;IL1B;CCL3;FAM110C
Cellular Response to Type II Interferon (GO:0071346),0.008187358605245406,-0.48191731051750875,-1.867102381171804,0.0,SP100;CCL2;TLR4;GBP1;IFNGR1;GBP2;IFNGR2;CD47;LGALS9;IRF1;GBP4;TLR2
Establishment or Maintenance of Epithelial Cell Apical/Basal Polarity (GO:0045197),0.008162771942767192,-0.4771558505356406,-1.866747234731545,0.0,NHERF1;CRB2;MSN;PARD3;DLG1;MTCL1;PARD6A;ERBIN;SH3BP1;LRRC7
Positive Regulation of Protein Localization to Cell Periphery (GO:1904377),0.0081383325058128,-0.4776440027246742,-1.866357527856448,0.0,EGFR;EPHB2;EPB41L2;STAC;DLG1;TREM2;PTPN9;NRXN1;ITGA3;ARF6;GPSM2;DPP10;NKD2;PRKCH;CLIP3;CNPY4;EPB41;SORBS1;STAC2;PKP1;EPHA3;ZDHHC8;ZDHHC5;AKAP5;RHOG;NUMA1;RAMP3;ATP2B4;EPHA2;RANGRF;SPTBN1;ARHGEF16;CIB1;GNAI1
Post-Translational Protein Modification (GO:0043687),0.008535547494175596,-0.4807647070499378,-1.8624285291238538,0.0,CDK2;AURKB;TPST1;DSCC1;FN3KRP;CCNA2;PARP10;TNKS;PARP14;STT3A;ESCO2;PRKCD;STT3B;PARP9;TNKS2;RPS6KA4;FAM20C;HLCS;PARP8;RHBDD1
Negative Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120033),0.008615207586162682,-0.4965384486107769,-1.8610544522703014,0.0,LIMA1;SLIT2;SLC48A1;NRXN1;CCL21;TCHP;PRKCD;LIMK2;GDI2;LPAR1;LUZP1;TBC1D30;SRGAP2C;YAP1;WDR44
Negative Regulation of Myeloid Leukocyte Differentiation (GO:0002762),0.008589643171960419,-0.5497409640862773,-1.8604104161986588,0.0,FBN1;LRRC17;TLR4;RUNX1;C1QC;CDK6;TNFRSF11B;INHBA;TNFAIP6;QKI
Regulation of Signal Transduction (GO:0009966),0.008564230026481247,-0.3067988418696926,-1.860368195675862,0.0,SULF1;SP100;ZIC1;MDFI;OTX2;PXDN;NRP1;ACVR1;HPCAL1;FOXL1;AFAP1;IGFBP5;MGLL;TIMP1;IGFBP2;ZDHHC3;TCF7L1;DGKQ;IGFBP4;TMEM108;OGT;SAMD5;CD47;DOK5;FYN;KCNIP1;SAMSN1;KCTD16;IGFBP6;SEMA5A;ITGA3;FGFR2;SIK2;SRC;LFNG;ADCYAP1;PRAG1;PLCB1;RFNG;PTPN1;NCK1;VSNL1;RGS4;UBASH3B;VEPH1;IGFBP7;PLSCR1;PRKD1;KCTD12;ZDHHC7;WDR11;CLU;CD46;TRIM5;SOCS5
Cytoskeleton Organization (GO:0007010),0.008538966811063899,-0.39729273357358497,-1.8596224397649084,0.0,CCL2;RHOBTB1;SH3BGRL3;RAC2;ARAP3;SIPA1;THY1;NEDD9;MAST4;RHOU;RNASE1;PLD2;CCL7;DPYSL2;KLHL20;PCLO;CNN2;TNIK;KRT13;KRT4;DIAPH3;AJUBA;DIAPH1;PTK2B;MAPKAP1;FMNL3;FGD4;APOE;CNTNAP1;POTEF;SH3D19;TNFAIP3;FMNL2;NCOA3;CCL3;SYNE3;MICAL1;RICTOR;SH3KBP1;CCL11;FGD5;PDZD8;RHOG
Protein Processing (GO:0016485),0.00861767966868382,-0.4100240465824154,-1.8562725322966789,0.0,MMP14;PCSK9;C1RL;SRGN;F3;THBD;CASP4;MMP16;ADAM10;CTSS;APH1A;OGT;HTRA2;CTSL;C1R;BACE2;CASP2;FAM111A;CPZ;NCSTN;BACE1;ADAMTS3;HM13;MYRF;ADAM9;FURIN;PSEN1;HPR;DLC1;BMP1;CLN5;SPPL3;CTSH;TLL2;ADAM19;CASP1;AEBP1;F7;ATP23;ECE1;TMEM208;CLN3;RCE1;HOMER2;ADAM17
Regulation of T Cell Cytokine Production (GO:0002724),0.008592407880799116,-0.6147631261193961,-1.8553384126332308,0.0,SECTM1;TNFRSF1B;HLA-F;SMAD7;MALT1;HLA-A;CLCF1
Regulation of Platelet Aggregation (GO:0090330),0.008670504168872327,-0.547804333080179,-1.8540673008704647,0.0,EMILIN1;C1QTNF1;PRKG1;IL6;SERPINE2;CD9;SH2B3;PRKCD;SYK;TMX1;PRKCQ;IL6ST;PRKCA
Cellular Response to Nerve Growth Factor Stimulus (GO:1990090),0.008645225731062203,-0.5806967139503906,-1.853380791049723,0.0,NGF;NTRK3;NTRK2;BDNF;TMEM108;STMN2;RAPGEF2;NTF4;RAP1A
Endocardial Cushion Morphogenesis (GO:0003203),0.008620094260913766,-0.6029163346055036,-1.8532837451965285,0.0,ENG;BMP4;TGFB2;BMP2;TGFBR2;ACVRL1;ADAMTS5;HEYL;NANOS3
Carbohydrate Derivative Transport (GO:1901264),0.008595108480447351,-0.5628819858481577,-1.8532570605106553,0.0,SLC15A3;PLTP;SCARB1;SLC29A3;VLDLR;NPC2;SLC15A4;SPNS1;LBP;CLN3
Positive Regulation of Fat Cell Differentiation (GO:0045600),0.008570267126457618,-0.49867522631177913,-1.8526533528467362,0.0,SULT1E1;MEDAG;SFRP1;SFRP2;BMP2;RARRES2;CMKLR1;CREBL2;ASXL2;PPARD;SIX1;PPARG;ZBTB7B;LRP5;ZBTB16;HNRNPU;PTGS2;WDFY2
Ruffle Organization (GO:0031529),0.008850767841382846,-0.6015363937947301,-1.8499858841625394,0.0,LIMA1;CORO1B;CYFIP1;RNASE1;CSF1R;CCL21;ARF6;ARFIP2
Dolichol-Linked Oligosaccharide Biosynthetic Process (GO:0006488),0.008825334600459332,-0.6265725343535963,-1.8491277133726538,0.0,ALG9;RFT1;ALG5;DPAGT1;ALG3;NUS1;ALG10B;DHDDS;ALG12;ALG2
Positive Regulation of G1/S Transition of Mitotic Cell Cycle (GO:1900087),0.009002347042302357,-0.5479343313670281,-1.8480028064018525,0.0,EGFR;CDC6;CCND1;RRM2;STIL;CPAP;PLCB1;MTBP;DDX3X;ADAMTS1;SASS6;RPTOR;MBLAC1;ANKRD17;RRM1;LSM11
