Term,fdr,es,nes,pval,lead_genes
Regulation of Peptidase Activity (GO:0052547),0.016720490522344273,-0.6409903811565479,-1.8032009732561398,0.02,CST3;FURIN;CSTA;ECM1;CSTB;CTSH;PRSS22;RCN3;SERPINB4
Vasculogenesis (GO:0001570),0.016645172997468847,-0.511872620722643,-1.8026663712359905,0.0,CAV1;ITGB8;PDGFRB;SOX17;SPRED1;ENG;HAS2;NRP1;TGFBR2;NOTCH1;SHH;SOX18
Regulation of Non-Canonical Wnt Signaling Pathway (GO:2000050),0.016570530966090062,-0.603727466378889,-1.8025787744240511,0.0,LBX2;SFRP4;DAAM2;SFRP5;GPC3;RNF213;SPEF1;SFRP1;NKD1
Positive Regulation of Interleukin-6 Production (GO:0032755),0.01649655538142002,-0.4650039934054773,-1.8024935573589353,0.0,IL17D;IL33;APP;IL17RA;IL6;TLR2;NLRP10;CARD9;BSG;MYD88;TLR4;TWIST1;F2RL1;MAPK13;IL1B;INAVA;F2R;LPL;TSLP;PRG2;PYCARD;TLR9;IL1A;LGALS9;TYROBP;EREG;IFIH1;HMGB1;SETD4;WNT5A;BCL10;SPHK2;NOD2
Regulation of Long-Term Synaptic Potentiation (GO:1900271),0.016423237357502597,-0.5697137960381115,-1.8021429584404882,0.0,LGMN;APP;SLC18A3;FAM107A;ARC;RELN;APOE;SHISA7;NSG1;PTN;ADCY8;EPHB2;CYP46A1;EPHA4;TYROBP
Negative Regulation of Cell Migration (GO:0030336),0.016662601909274617,-0.40031303028684345,-1.8011742110204447,0.0,ADAM15;ADGRG1;CYP1B1;SULF1;CHRD;PIP5KL1;VCL;EMILIN1;CLDN19;TMEFF2;PTPRK;RECK;GJA1;PODN;IGFBP5;ACVRL1;SP100;DLL4;NR2F2;SMAD7;OGT;ING1;MAPK15;COL3A1;PTPRG;ENG;NOG;APOE;ADGRB1;THY1;TGFBR1;CDH11;IGFBP3;PTPRM;FOXO3;SFRP2;NODAL;TIMP1;SINHCAF;ARHGDIB;DUSP10;DSG3;IFITM1;SHH;CITED2;CORO1C;TACSTD2;DCN;STK26;DACH1;TP53INP1;MMRN2;SERPINE1;PTPRU;SLIT2;THBS1;DPEP1;SFRP1;EPHA4;SRGAP2B
Positive Regulation of Receptor-Mediated Endocytosis (GO:0048260),0.01683772569313853,-0.49612073609095775,-1.7996156743888903,0.0,CLU;B2M;WNT3A;SFRP4;HAMP;PPT1;ANXA2;GREM1;PCSK9;C3;HFE;ARRB2;NTF3;VTN;SERPINE1;SELE;DAB2;ANGPT1;HNRNPK
Liver Development (GO:0001889),0.01725875058787374,-0.5361753691995681,-1.797845582471241,0.0,E2F7;IL6;LSR;PCSK9;ZIC3;CEBPB;PCK2;CEBPA;CDK5RAP3;CITED2;PRKCSH;DNAAF1;WNT4
Positive Regulation of Multicellular Organismal Process (GO:0051240),0.017552920023165004,-0.3628184651688934,-1.796456012733412,0.0,SDCBP;IL33;FOXC1;CYP27B1;CXCR4;PTGER4;ACTL6A;SIX4;CAV1;GDNF;OXTR;APP;PDGFC;LCN2;CADM1;SLC11A1;MDK;LRPAP1;SNAI1;ACHE;SIX1;GJA1;BMP4;HAP1;ADCYAP1;SAA2;INHBB;IL6;PDGFB;SMAD3;TNXB;EZH2;PLAAT4;BMP1;SMTNL1;IL23A;CARD9;OTX2;IL18;CEBPB;OGT;DSG2;LOXL2;ING1;MFAP2;PLA2R1;SOX9;TWIST1;NOG;APOE;PRKAB1;F2RL1;TSKU;IL1B;FOXD1;TGFBR1;COL1A1;CRB2;RFX3;F2R;TGFBR2;LPL;WWTR1;ETV4;FOXJ1;GADD45G;EPAS1;IL4R;YBX2;AXIN2;LEPROT;SINHCAF;ADAM8;FOXA2;LEF1;ECRG4;ELOVL3;FGR;NPR1;CXCL12;PROC;SERPINF2;FERMT2;PTN;FST;IL15;ADRB1;SHH;NR2C2;TMEM64;PPIB;GPNMB;G0S2;HLA-G;SMURF2;TMEM119;NCOA2;ADRA1D;SMOX;GRB10;SOX8;LRG1;RGCC;MMRN2;SERPINE1;PPARG;NCOA1;BTN3A1;TREM2;TP73;TGFB3;DAB2;PHF10;TLR9;ANGPT1;VDR;IL1A;ZBED3;ACVR1;VAMP8;CCDC88B;GLIPR2;ZBTB16;ZNF703;TAPT1;APOC2;ACTL6B;ELOVL6;GATM;CCN3;IRF4
Positive Regulation of T Cell Cytokine Production (GO:0002726),0.01759924580751295,-0.571815748338443,-1.794853958192954,0.0,CD7;SECTM1;FZD5;HLA-A;IL6;IL1R1;IL18;IL1B;RSAD2;TBX21;NLRP3;CD55;MALT1;MAP3K7
Cellular Response to Lipid (GO:0071396),0.017523058596225015,-0.39402284736257887,-1.7943937677430206,0.0,ZC3H12A;ADAM15;CCL2;WNT3;B2M;WNT3A;ADAM9;HTRA2;H2AZ1;AHR;NKX3-1;MAP4K1;KCNK4;TNFAIP3;EGFR;CXCL6;NR3C1;MMP3;RET;MGARP;IL6;FZD10;MGST1;HMGB2;PRKCD;IL18;MYD88;CXCL5;TLR4;CASP7;CCL27;RORB;NRIP1;CCDC62;SOX9;NR1D1;FES;NFKB1;AXL;GNAI1;IL1B;PTK7;FZD4;RORC;FZD7;LPL;PABPN1;ZFP36;GFI1;CD274;MSN;GIT1;OR51E2;WNT10B;MAPK8;MMP9;WNT9A;ADCY8;CHMP5;SSTR1;TFPI;PDCD1LG2;PYCARD;SERPINE1;CXCL8;CXCL9;TREM2;TBX1;DGKQ;SSTR2;IL1A;POU4F1;SFRP1;ZNF703;BRINP2;TMED7-TICAM2;NLRP3;CCL28;CD68;LYN;HMGB1;SLC5A5;WNT5A;GPBAR1;GPER1;RORA;BCL10;LCOR;SPHK2;NOD2;VIM;MAPK14
Cellular Response to Corticosteroid Stimulus (GO:0071384),0.017447528171241285,-0.6141467754413339,-1.794301082610964,0.0,FAM107A;NR3C1;BCL2L11;SSTR4;ZFP36;SSTR2;HNRNPU;ANXA1;GPER1;SSTR5
+ Reg of Transmembrane Receptor Prot Serine/Threonine Kinase Sgnlng Pway (GO:0090100),0.017977964754695003,-0.42493150987796885,-1.7919195362185005,0.0,SDCBP;SULF1;GDF5;BMP4;ATOH8;SMAD3;ACVRL1;BMP6;GDF7;ENG;ACVR2A;FOXD1;TGFBR1;CRB2;HFE;TGFBR2;CDKN2B;NOTCH1;NODAL;GDF6;ZEB2;AMH;CITED2;TTK;LRG1;TWSG1;MEN1;PPP3CA;ADISSP;TGFB3;DAB2;THBS1;SLC2A10;BMPER;HES5
Ear Morphogenesis (GO:0042471),0.01808195539948172,-0.5655231814316544,-1.791238358153846,0.017857142857142856,ZIC1;TFAP2A;SIX1;OSR1;TWIST1;NOG;OSR2;FGFR2;EPHB2;TBX1;CHD7
Neurotrophin Signaling Pathway (GO:0038179),0.018245077720532365,-0.6214178114267986,-1.7893787883098997,0.0,HAP1;NTF4;NGF;DDIT4;CASP3;NTF3;BDNF;ZFYVE27;DOCK3;MAGI2
Neuron Projection Guidance (GO:0097485),0.01846658004399612,-0.41323269352558567,-1.788285679020196,0.0,SEMA3F;NTN4;DRAXIN;SEMA3B;NRP2;EPHB6;SEMA4A;KLF7;RET;SEMA3C;KIAA1755;OTX2;BSG;L1CAM;TUBB3;BOC;RELN;NOTCH3;NOTCH2;KIFC2;ROBO3;CDK5R1;NRP1;NPTN;SLIT3;NOTCH1;EFNA5;NTN3;EFNB2;CXCL12;EFNA3;VASP;SHH;PLEKHG4;FEZ2;PLA2G10;EPHB2;BDNF;DSCAML1;PTPRU;SLIT2;KIF5A;SEMA5A;EPHA4;EFNB1;IGSF9;SEMA3G;SEMA4G
Negative Chemotaxis (GO:0050919),0.018507682450659393,-0.5850183209763372,-1.7875985446151368,0.0,SEMA3F;SEMA3B;SEMA4A;SEMA3C;SLIT3;NTN1;ITGAV;SLIT2;SEMA3G;SEMA4G;ROBO1;UNC5C;PDGFA;ITGB3;SEMA4C
Prostaglandin Biosynthetic Process (GO:0001516),0.01866695983887672,-0.6546216098831115,-1.7862757522039932,0.0,PTGIS;PTGDS;PTGES;CTHRC1;EDN1;PTGS2;EDN2
Positive Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050731),0.01900194108005786,-0.4767794667466912,-1.7842908748740276,0.0,IL12A;LIF;NRG1;IL34;IL6;GREM1;FGFR3;IL18;PARP14;ENPP2;TNFRSF18;UNC119;IL11;FLT3;EFNA5;PTPN1;IL15;KIT;SRCIN1;DGKQ;CNTF;ANGPT1;GPRC5B;CSPG4;HES5;TNFSF18
Sphingosine Metabolic Process (GO:0006670),0.019040299035654254,-0.613215826457443,-1.7840189855260729,0.0,SPHK1;PLPP2;SPTSSA;SPTLC1;SGPP1;SPTSSB;GBA1;NAAA;ACER2;PLPP3;SPHK2;ACER1
Positive Regulation of Tumor Necrosis Factor Production (GO:0032760),0.019136861179219117,-0.4566300302318911,-1.7829080333489458,0.0,HLA-E;IFNGR1;CLU;IL33;APP;FZD5;IL6;TLR2;IL23A;TLR4;TWIST1;LPL;FCGR1A;AZU1;PYCARD;EPHB2;OAS3;PSEN1;TLR9;THBS1;FRMD8;IL1A;LGALS9;TYROBP;IFIH1;CCL3;HMGB1;SETD4;WNT5A;RIPK1;SPHK2;NOD2
Neuron Fate Commitment (GO:0048663),0.019349186653924738,-0.6953695343584763,-1.7818492694382426,0.0,POU3F2;DLL1;PAX6;ID2;EPOP;DLL4;TGFBR1;ISL2;SHH;ATOH7;POU4F1;ATOH1
Positive Regulation of Transferase Activity (GO:0051347),0.019327601215890458,-0.512013808348009,-1.7816446315805232,0.0,DBI;POLG2;CHTF18;DSCC1;PLK1;RFC4;PLAAT4;FBXW7;COMMD3-BMI1;APOE;CD200;MAGEA2;PABPN1;CD4;RFC3;CHTF8;HLA-DRB1
Anterior/Posterior Axis Specification (GO:0009948),0.019306192707676136,-0.5883038877576846,-1.7812519011895467,0.0,LEFTY1;FZD5;SIX2;HOXD8;LEFTY2;RIPPLY2;TBX3;SHH;WLS
Negative Regulation of Notch Signaling Pathway (GO:0045746),0.019918196421273984,-0.5392366224213503,-1.7786579299289524,0.0,DLL1;MMP14;ARRDC1;DLL4;FBXW7;GATA2;LFNG;BEND6;OVOL2;DLK2;NRARP;METTL3;DLK1
DNA-templated DNA Replication (GO:0006261),0.019894561172454157,-0.46402249374120436,-1.7781911139060531,0.0,POLE3;POLE;POLG2;MCM7;MCM4;RFC4;MGME1;ORC6;CDK2AP1;TWNK;MCM10;MCM5;CDC45;RRM1;CDC6;NOC3L;RFC3;PRIMPOL
Regulation of Cell Development (GO:0060284),0.020156621861106467,-0.4589084810951922,-1.7769302842345136,0.0,GRN;WNT3;DLL1;HES6;BMAL1;YAP1;ANXA2;HMGB2;BHLHE41;IL1B;S100A10;ING5;HES2;HES3;LEF1;PTN;FBXO22;HOXA11;RHEB
Negative Regulation of Mitotic Metaphase/Anaphase Transition (GO:0045841),0.020245957158580984,-0.6097649970010551,-1.7760857737341726,0.0,TEX14;TRIP13;PLK1;BIRC5;CDC20;ZWINT;FBXO5;HASPIN;KNTC1;CENPF;USP44;MAD2L1;PROC;TTK;SPC24;NDC80;ZWILCH;NUF2
ERK1 and ERK2 Cascade (GO:0070371),0.020391217173391436,-0.5667447277601563,-1.7745206498222235,0.0,MYC;PTGER4;SOX9;CDK1;CTSH;ITGAV;DUSP6;MAPK3;LGALS9;DUSP7
Cell Surface Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),0.020817393612315313,-0.377400269633537,-1.7732205692661607,0.0,FOXC1;SULF1;PLAT;SHC1;RARRES2;MMP2;CD7;GFRA1;MERTK;PDGFRB;GDNF;PDGFC;EPHB6;FOXC2;IRS4;SHCBP1;NRG1;HAP1;RET;PDGFB;FGFR3;NTF4;NTRK2;BCAR3;PIK3C2A;AP3S1;IRS2;FGFR4;FRS2;PTPRG;STMN1;PXDN;GIGYF1;AXL;PGF;EFS;CSH2;CDK5R1;NGF;NRP1;SULF2;NAMPT;VEGFC;PDGFRA;DOK3;GFRA2;MPZL1;FLT3;EFNA5;PSPN;GALNT3;DOK2;EFNB2;CHRNA3;FGR;GRB7;SHOC2;PROC;DOK1;SRMS;EFNA3;FGFR2;ANKS1B;FGF22;NFATC4;CEP57;CD4;MMP9;DDIT4;UBASH3B;SHC3;KIT;CD8A;COL4A2;NGEF;CASP3;FGF20;GRB10;CSF1;EPHB2;YES1;SOCS4;TRIM71;FLRT2;NTF3;BDNF;SH2B2;NUS1;BAIAP2;FGF8;STXBP4;MST1R;SAMD10;ANGPT1;KL;ZFYVE27;CSH1;EPHA4;BDKRB2;EFNB1;IGF1;RGS14;POLR1G;DOCK3;ARHGEF28;PIK3R3;DOK5;LYN;EPHB4;DDR2;IGF1R;PDGFA;NTRK3;RORA
Regulation of Neurotransmitter Receptor Activity (GO:0099601),0.020790646726256672,-0.5968424233786256,-1.7729695554110585,0.0,CACNG4;PATE4;RELN;NLGN2;SHISA7;MAPK8IP2;CNIH3;SLURP2;DAPK1;CACNG7;PSCA;CACNG8;PRRT1
Regulation of Protein Phosphorylation (GO:0001932),0.02087604803144925,-0.4037707093032143,-1.7717875888677925,0.0,ZC3H12A;RARRES2;THPO;INSM1;NKX3-1;EGFR;BMP4;FBLN1;IL34;PLAUR;NHERF1;CCNYL1;CDK2AP1;KDM4D;FN1;PELI2;ITGB2;FIRRM;ACVR2A;FNIP1;C3;PRR5L;CARD14;NPTN;IGFBP3;STK4;SOCS1;FGR;CDK5RAP3;STAT2;ATG14;CD4;MMP9;GPNMB;CORO1C;PPIA;SMOX;HLA-DRB1;DNAJC10;MEN1;FAM20A;TBX1;RSPO1;TSPYL2;SLIT2;ZBED3;TNIK;ECT2;CADM4;CIB1;SLC48A1;LYN;WDFY2;MYDGF;PDGFA;RIPK1;GPER1
Supramolecular Fiber Organization (GO:0097435),0.020905027487543092,-0.3786565142141427,-1.7716729475859294,0.0,RHOBTB1;CYP1B1;B2M;CST3;KRT7;BIN3;EMILIN1;CCDC13;FURIN;CDKN2A;LOXL3;LOXL1;MYO19;LTBP3;STMN3;COL5A3;FAT1;APP;COLGALT1;FBLN5;CNN3;TMOD3;ADAMTS3;MARCKS;CAP1;WHAMM;TNXB;GREM1;PLOD2;TPM4;BMP1;KRT86;KIF18B;TAGLN2;DNAJB6;KIF2C;HIP1R;TPM2;LOXL2;RHOJ;MYO5C;COL3A1;STMN1;PXDN;TPM3;CPAP;TPPP3;CCDC88C;MYO7A;RHOU;LTBP4;CRTAP;KRT17;TGFBR1;RND3;COL1A2;COL1A1;COL11A1;MFAP4;OPTC;PLOD3;P4HA3;KRT4;SH3KBP1;CD2AP;COL14A1;PLOD1;RAC2;TPPP2;CNN2;COL5A1;FKBP1A;TLL2;NUP153;LOX;RND1;BID;TCHH;MTM1;SLAIN1;SERPINF2;DSG3;EFEMP2;ADAMTS2;AVIL;MYO1A;RHOV;KRT81;ELMO3;BACE1;COL12A1;CORO1B;CORO1C;KRT13;DLG1;COL5A2;BASP1;NCKAP5;TMOD4
Regulation of Cellular Response to Transforming Growth Factor Beta Stimulus (GO:1903844),0.020878251494330705,-0.5813320996129349,-1.7714102775825635,0.022727272727272728,LATS2;ITGA3;ENG;LTBP4;DLX1;DKK3;SMURF2;PPARG;ZNF703;SOX11;TGFBR3
Cellular Response to Glucocorticoid Stimulus (GO:0071385),0.020851685508908212,-0.6263560230367649,-1.7707729267786558,0.0,FAM107A;NR3C1;BCL2L11;SSTR4;KLF9;PCK2;ZFP36;SSTR2;HNRNPU
Negative Regulation of Protein Serine/Threonine Kinase Activity (GO:0071901),0.020770233612389045,-0.5080844430273764,-1.7706770282576805,0.0,INCA1;CDKN2A;HHEX;TFAP4;NR2F2;LATS2;APOE;IL1B;PROC;CDK5RAP3;HEXIM2;PTPN1;PYCARD;MEN1;CDKN1B;DUSP7;RGS14;LYN;RGS2;SLC8A3;PRKCH;LRP6;LATS1;GSTP1
Ceramide Biosynthetic Process (GO:0046513),0.02068941558276885,-0.4750111004227648,-1.7706492863258048,0.0,ST6GALNAC6;SPTSSA;SPTLC1;ST8SIA6;SGMS2;CERS2;SAMD8;TLCD3B;SMPD4;ALOXE3;SPTSSB;ST6GALNAC5;FA2H;SMPD1;GBA1;B4GALT6
Regulation of Phosphorylation (GO:0042325),0.02088255593344796,-0.4829143008162102,-1.7688329553718667,0.0,SDCBP;CDKN2C;CDKN2A;INHA;MCM7;EGFR;CCNYL1;KDM4D;FN1;ENG;FNIP1;FZD7;CDKN2B;SOCS1;STAT2;ATG14;CORO1C;GRB10;PSEN1;THBS1;CDKN1B;SRPX2;NLRC5;IKBKB;CADM4;EREG;LYN;DHX34;BCL10;CDKN1C
Sensory Organ Development (GO:0007423),0.020801928304361287,-0.4628927057520123,-1.7687849504537256,0.0,CPAMD8;FOXC1;PAX6;SIX4;BHLHE22;GATA3;FZD5;MAFB;SIX3;NTF4;MSX1;ECE1;CHRDL1;BHLHA15;SIX6;MYO7A;PAX4;NEUROD2;SOX2;FOXE3;MEIS1;MAB21L1;ATOH7;WNT10A;SH3PXD2B;SMOC1;ADAMTS18;CHD7;OLIG3;PBX4;SOX3;ATOH1
Positive Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),0.021210133683592057,-0.4590329822085916,-1.7670496712127526,0.0,HLA-E;IFNGR1;CLU;IL33;APP;FZD5;IL6;TLR2;IL23A;TLR4;TWIST1;LPL;ADAM8;FCGR1A;AZU1;PYCARD;EPHB2;OAS3;PSEN1;TLR9;THBS1;FRMD8;IL1A;LGALS9;TYROBP;IFIH1;CCL3;HMGB1;SETD4;WNT5A;RIPK1;BCL10;SPHK2;NOD2
Positive Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001244),0.021290982886470203,-0.5196526427560763,-1.7665066500676367,0.0,CLU;MYC;SEPTIN4;PMAIP1;CAV1;NKX3-1;BCL2L11;TP53;NUPR1;GSDME;NHERF1;BECN1;MSX1
Regulation of Platelet Aggregation (GO:0090330),0.021478878471094275,-0.5522035572835985,-1.76518929031394,0.0,EMILIN1;C1QTNF1;IL6;SH2B3;ALOX12;TMX1;PRKCD;CD9
Sphingolipid Catabolic Process (GO:0030149),0.021611718099897658,-0.524235026756846,-1.7636830216006607,0.021739130434782608,ALDH3B1;M6PR;SPHK1;PPT1;PLPP2;SUMF1;SGPP1;ENPP2;SMPD4;SMPD3;SMPD1;GALC;GLB1;ACER2;PLPP3;SMPDL3A
Negative Regulation of Osteoblast Differentiation (GO:0045668),0.022651758673168917,-0.5352451420022232,-1.7612144200746818,0.021739130434782608,CRIM1;CHRD;GREM1;RORB;SOX9;TWIST1;NOG;NOTCH1;CDK6;NOCT;TWIST2;TMEM64;PPARG;MEN1;PTCH1
Defense Response to Gram-positive Bacterium (GO:0050830),0.022619502697842228,-0.4214504583962766,-1.7606146877917042,0.0,HLA-E;H2BC12;B2M;CPAMD8;H2BC12L;IL12A;RARRES2;APP;ADM;HLA-A;HAMP;IL6;HMGB2;TNFRSF14;TLR2;IL18;MYD88;RNASE8;RNASE13;H2BC21;IL1B;GSDMD
Heterochromatin Formation (GO:0031507),0.022640511523877378,-0.43468745230151445,-1.7604260918645758,0.0,H2AC20;POLE3;H2AC19;H2AC21;H2AZ1;H2AC7;H2AC12;H2AC11;H2AJ;PPHLN1;EZH2;BAHD1;H2AC14;H2AC6;H2AC25;UBR5;SPTY2D1;YTHDC1;HMGA2;H2AC4;UHRF1;METTL3
Aorta Morphogenesis (GO:0035909),0.02271418667036018,-0.5645220830408874,-1.7590082677810572,0.0,PDGFRB;DLL4;ENG;TGFBR2;EFEMP2;FOXH1;MYLK;TBX1;TBX2
Embryonic Limb Morphogenesis (GO:0030326),0.02299781834875873,-0.5327381510655095,-1.7583295109593424,0.0,CYP26B1;RARG;TFAP2A;OSR1;ECE1;TWIST1;NOG;OSR2;SALL1;MYH3;TBX3;SHH;HOXA11;PTCH1;IFT122;TBX2;TBX4;MAP3K20;TGFB2;IHH;HDAC2;GLI3;WNT7A
Cellular Response to Interleukin-1 (GO:0071347),0.02317447934396029,-0.469149033392202,-1.756908292501498,0.0,ZC3H12A;CCL2;PTGIS;ADAMTS7;NKX3-1;GBP1;IL1R1;MYD88;SOX9;NR1D1;NFKB1;MAPK13;IL1B;HAS2;IRAK4;HYAL3;ADAMTS12;HIF1A;CCL5;MAPK3;PYCARD;IL1RAP;CXCL8;EGR1;SFRP1;IKBKB;CD47;RC3H1;CCL3;MAPK11;IRAK1;MAP3K7;GBP2;NFKBIA
Nucleosome Organization (GO:0034728),0.023193121459068555,-0.44621516434184755,-1.7561782995358846,0.0,POLE3;BAZ1A;H3-3B;H4C15;H3C13;SUPT16H;H2BC14;H2BC13;SMARCD2;H2BC17;ASF1B;HMGB2;H2BC9;SOX9;H2BC21;H3C7;H2AC25;SPTY2D1;CHAF1B;CHAF1A;HAT1;H2BC11;H2BC3
Regulation of Integrin-Mediated Signaling Pathway (GO:2001044),0.02310753798504985,-0.568951717831647,-1.7561433311137509,0.0,LOXL3;FLNA;NID1;LAMC1;LAMB1;TIMP1;LAMA2
Regulation of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092),0.023022583801281284,-0.5522995399470582,-1.7559418208243693,0.02040816326530612,FSTL1;SFRP4;PCSK6;LATS2;ITGA3;ENG;LTBP4;FSTL3;DKK3;FST;SMURF2;TWSG1
"Regulation of DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0043516)",0.02319656564104941,-0.5359897016055426,-1.7549173954114206,0.0,PMAIP1;CDKN2A;SNAI1;CD44;KMT5A;SPRED1;MSX1;PLA2R1;TWIST1;SNAI2;DDX5;SOX4;SPRED2;DYRK1A
Positive Regulation of Glial Cell Differentiation (GO:0045687),0.02316338082196381,-0.6509707299076636,-1.7547172571130296,0.0,EGR2;CXCR4;ID2;CLCF1;MDK;IL34;NOTCH1;PTN;SERPINE2;PTPRZ1;DICER1
Glial Cell Differentiation (GO:0010001),0.023130437347017016,-0.5145634096281242,-1.7546989288327812,0.017857142857142856,EGR2;MMP24;SOX9;RELN;CDH2;SOX2;MYRF;SHH;GPC1;SOX8;NFIB;QKI;METRN;PTPRZ1;HES5
Negative Regulation of DNA-binding Transcription Factor Activity (GO:0043433),0.02376204791084065,-0.42616259819485236,-1.7501610616747911,0.0,ZC3H12A;CYP1B1;PTGIS;SFRP4;FLNA;ANXA4;ID2;EOMES;CYLD;PAXIP1;TNFAIP3;SPI1;ADGRG3;NUPR1;ID1;FZD6;SP100;TNFRSF4;PPP2CB;CD200;TRAF3;PARP10;MAP3K10;FOXJ1;NR0B1;GFI1;TAF3;FOXA2;CTNNBIP1;FOXS1;CDK5RAP3;ARRB2;NLRP12;PYCARD;PLA2G10;FOXH1;ID3;MEN1;PTCH1;GLIS2;LRRC14;SIVA1;RB1;NLRC5;SETD6;RBCK1;BCL3;LOC102724428;TCEAL7;TAX1BP1
Myeloid Cell Development (GO:0061515),0.02372718104189031,-0.5561620721926073,-1.7498975286353242,0.0,FLNA;THPO;APP;MYB;ANXA2;SH2B3;TLR2;CEBPB
Response to Retinoic Acid (GO:0032526),0.023641831469797182,-0.4739637207019911,-1.749759007241433,0.0,WNT3;RARG;WNT3A;AQP3;HTRA2;RET;FZD10;MICB;SP100;RORB;SOX9;PTK7;FZD4;HSD17B2;CTSH;FZD7;WNT10B;WNT9A;ALDH1A2;TBX1;ACER2
Positive Regulation of Neuron Apoptotic Process (GO:0043525),0.02396150734873255,-0.49705451111604165,-1.7484739487677148,0.0,GRN;PRNP;TFAP2A;NUPR1;PCSK9;FBXW7;CASP7;CDK5R1;ATF4;FOXO3;NANOS1;CASP2;CFLAR;BACE1;CASP3;CASP8;CASP4;CCL3;CASP6;TGFB2;CASP10
Sprouting Angiogenesis (GO:0002040),0.024127786344122715,-0.4475824474722193,-1.7476783954908177,0.0,E2F7;DLL1;CDH13;RECK;BMP4;GREM1;LOXL2;ENG;PGF;NRP1;VEGFC;EFNB2;ADGRA2;EGR3;RNF213;NRARP;PARVA;SLIT2;THBS1;ANGPT1;SEMA5A;ESM1;BMPER;PIK3R3;ROBO1;EPHB4;OTULIN;RSPO3;JMJD6;KDR;E2F8;RAMP2;VEGFA
Positive Regulation of Leukocyte Migration (GO:0002687),0.02419249804978344,-0.5493464707476334,-1.7470347219395934,0.019230769230769232,ICAM1;MADCAM1;MDK;IL6;F2RL1;THY1;TNFRSF18;ADAM8;PTN;EDN2;LGALS3;FUT4;TNFSF18;ZNF580
Negative Regulation of Fat Cell Differentiation (GO:0045599),0.02440679256474724,-0.5151354892770637,-1.745493919058671,0.0,E2F1;BMAL1;IL6;YAP1;SMAD3;WWTR1;FERMT2;WNT10B;PTGR3;WNT1;LRP3;TRIB2;GPS2;WNT5A;GPER1;RORA;BMP2;TNF;ZFP36L2;TRIO;TGFB1;ENPP1
Membrane Lipid Catabolic Process (GO:0046466),0.024420223864600403,-0.6654697708959831,-1.7451855699390983,0.0,CYP1B1;FUCA1;ALDH3B1;PPT1;PLPP2;SGPP1;ENPP2;NAGA
Defense Response to Bacterium (GO:0042742),0.02433423716085181,-0.37399941341421367,-1.7445217439291751,0.0,HLA-E;H2BC12;B2M;CPAMD8;H2BC12L;IL33;IL12A;SHC1;RARRES2;APP;ADM;LCN2;GBP1;HLA-A;SLC11A1;HAMP;COLEC12;IL6;HMGB2;TNFRSF14;TLR2;PRKCD;IL23A;IL18;CEBPB;MYD88;TLR4;RNASE8;SLC30A1;NFKB1;RNASE13;ADGRB1;H2BC21;STAB1;IL1B;GSDMD;CFP;NLRP1;WFDC2;TSLP;OPTN;FGR;RASGRP4;TAB3;RNF213;RNASE7;H2BC11;TAC1;AZU1;PYCARD;OAS3;SERPINE1;RNF31;TREM2;LYST;TLR9;RNASE4;CASP4
Embryonic Digit Morphogenesis (GO:0042733),0.02454577861386487,-0.6160125977215584,-1.7435911182524142,0.020833333333333332,OSR1;MSX1;ECE1;TWIST1;NOG;OSR2;SALL1;TBX3;SHH;TBX2;MAP3K20;IHH;HDAC2;GLI3;WNT7A
Positive Regulation of Signaling (GO:0023056),0.024755840756017698,-0.5301898747183225,-1.7425688131562036,0.0,KCTD13;GATA3;ANXA2;CLSTN3;ECE1;EDN1;LLGL1;GRIK5;GPNMB;WLS;CDKN2AIP;VAMP3;CLSTN2;SOX11;CLSTN1;RAB29;CD80;SYT1;TNF
